id,name,image_urls,price,description,subcategory,tax_id,quantity
827280024,Flanelowa koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F25%2F39%2F253920942703750a9046f2a3f4d510de67be3dee.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7c%2Fdb%2F7cdb546394eda63731d03d3a0ef40960d3749d49.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN","Koszula z miękkiej bawełnianej flaneli . Wykładany kołnierzyk, gładka listwa z zapięciem, karczek z tyłu. Normalny fason. Długie rękawy zakończone mankietem z regulowanym zapięciem. Zaokrąglony dół.",Koszule,1,1
841808004,Elastyczna koszula Slim Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F04%2F11%2F041127205e66697adfa9e7406aadf255a920c495.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F63%2F0a%2F630a392d3421c8cd29ef3a127d9ced5d8755b395.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN",Koszula o wąskim fasonie wykonana z elastycznej tkaniny z mieszanki zawierającej bawełnę. Kołnierzyk i klasyczna listwa z zapięciem. Długie rękawy z regulowanym zapięciem na mankiecie. Lekko zaokrąglony dół.,Koszule,1,0
1187316001,Bawełniana koszula Muscle Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F87%2Ff2%2F87f2f83f5460ad923ad4579ad16b7be741d29c16.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff0%2Fd0%2Ff0d029d0a53f66ac1c03624cb81cfdd35bbe0985.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z elastycznej bawełnianej tkaniny. Wykładany kołnierzyk, gładka listwa z zapięciem, z tyłu karczek z zaszewkami. Długie rękawy z rozcięciem i guzikiem oraz zapinanym mankietem. Zaokrąglony dół. Fason podkreślający sylwetkę z wąskimi ramionami i zwężanymi rękawami.",Koszule,1,4
1130142001,Dżinsowa koszula wierzchnia Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcb%2F03%2Fcb03ae278db2ea628e4c244690f8857f260930db.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fbc%2F5e%2Fbc5e0242e57f5fb126bc0ab2a99a992e9324bbde.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"164,99 PLN","Koszula wierzchnia z grubego bawełnianego denimu. Wykładany kołnierzyk, klasyczny przód, karczek z tyłu i lekko zaokrąglony dół. Normalny fason, na piersi naszywana kieszeń, długie rękawy z rozcięciem i zapinanym mankietem.",Koszule,1,3
1174585004,Sztruksowa koszula Relaxed Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F25%2Fcc%2F25cc1481025d6e71212583ca109725caf02ee58a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fcf%2Fc1%2Fcfc1a8cfff08d7e4e39ed87c4590bd9b25651c5d.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Luźna koszula z miękkiego bawełnianego sztruksu. Wykładany kołnierzyk, klasyczna listwa z zapięciem, kieszeń na piersi, karczek z tyłu. Długie rękawy z zapinanym mankietem oraz z rozcięciem i guzikiem zabezpieczającym.",Koszule,1,4
875217051,Koszula wierzchnia,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Faf%2F04%2Faf04ce71fcf6454360a01378b8afedd18ebd2d07.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe4%2F05%2Fe4059f9aeae80edfe50621390833072396e96a1a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Koszula wierzchnia z miękkiej tkaniny. Kołnierzyk, zapięcie na guziki, karczek z tyłu. Na piersi kieszenie z klapką i guzikiem, długie rękawy z zapinanym mankietem.",Koszule,1,1
1135006001,Bawełniana koszula Slim Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1f%2F7c%2F1f7c89b4b3b4fff04642994f3e4b57234088b405.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F85%2Fa5%2F85a5f8a452698f1e37e53104e345054f4470c044.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Koszula z delikatnej bawełny pima. Wykładany kołnierzyk, gładka listwa z zapięciem i karczek z tyłu. Wąski fason. Długie rękawy z zapinanym mankietem oraz z rozcięciem i guzikiem zabezpieczającym.",Koszule,1,3
1187316003,Bawełniana koszula Muscle Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1f%2Fd7%2F1fd73e3a214df7fe2c1e3e14c5bc38ec2c78fdab.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F15%2F48%2F1548fb4135962a21e07986d606d9f27673c0947a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z elastycznej bawełnianej tkaniny. Wykładany kołnierzyk, gładka listwa z zapięciem, z tyłu karczek z zaszewkami. Długie rękawy z rozcięciem i guzikiem oraz zapinanym mankietem. Zaokrąglony dół. Fason podkreślający sylwetkę z wąskimi ramionami i zwężanymi rękawami.",Koszule,1,8
875217045,Koszula wierzchnia,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F02%2F45%2F0245499ff1412ddfd95746fe9e811b395112f922.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F80%2Ff8%2F80f84108363d6599115fa3f0d0749025a78ce061.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Koszula wierzchnia z miękkiej tkaniny. Kołnierzyk, zapięcie na guziki, karczek z tyłu. Na piersi kieszenie z klapką i guzikiem, długie rękawy z zapinanym mankietem.",Koszule,1,2
827280022,Flanelowa koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3b%2F18%2F3b182632ceb02bd96e1fec790bdcabff101686aa.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe2%2F4f%2Fe24f699d2a98e02d10d8d2704f95417f88289736.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN","Koszula z miękkiej bawełnianej flaneli . Wykładany kołnierzyk, gładka listwa z zapięciem, karczek z tyłu. Normalny fason. Długie rękawy zakończone mankietem z regulowanym zapięciem. Zaokrąglony dół.",Koszule,1,1
1036739008,Koszula oksfordzka Relaxed Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd5%2F28%2Fd5284c1c8624ede09ac2ee55221156d6611bc909.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F95%2Ff1%2F95f1e7a2474d649421d9916bab4841cce67a78b6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z bawełny oksfordzkiej. Kołnierzyk z przypinanymi rogami, klasyczny przód, kieszeń na piersi, z tyłu karczek. Długie rękawy z rozcięciem z guzikiem i mankietem zapinanym na guzik. Lekko zaokrąglony dół. Swobodny fason o prostym kroju zapewniającym wygodę ruchów i tworzącym luźną sylwetkę.",Koszule,1,7
1194437002,Wzorzysta koszula z lyocellu Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F50%2Fbf%2F50bf2c040cebf34bfa9e5f5900f2712c37eb638b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F25%2Fc5%2F25c529b03074fbf25ed64319266faa05630ad799.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"119,99 PLN","Koszula z diagonalu wykonanego z lyocellu. Normalny fason. Kołnierzyk z przypinanymi rogami, klasyczna listwa z guzikami, karczek z tyłu. Długie rękawy z zapinanym mankietem oraz z rozcięciem i guzikiem zabezpieczającym. Lekko zaokrąglony dół. Materiał wykonany z lyocellu jest bardzo miękki, odporny na zagniecenia i pięknie się układa.",Koszule,1,10
1172545002,Sztruksowa koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fdb%2F1d%2Fdb1d477a12a765bd5f952fa2e5e51dedf0093099.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F2f%2F42%2F2f423e225acbabfff9b20e4e09a042e2180b3f47.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"79,99 PLN","Koszula z miękkiego bawełnianego sztruksu. Normalny fason. Wykładany kołnierzyk, klasyczny przód, kieszeń na piersi, karczek z tyłu. Długie rękawy z rozcięciem i guzikiem zabezpieczającym oraz z zapinanym mankietem. Zaokrąglony dół.",Koszule,1,4
1036739021,Koszula oksfordzka Relaxed Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F72%2F6f%2F726fd9a727251a07bba7778cae5508d2fd67b377.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F51%2F85%2F51859b5d2d9626b63702f813b2fd7dfe20fd6d47.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z bawełny oksfordzkiej. Kołnierzyk z przypinanymi rogami, klasyczny przód, kieszeń na piersi, z tyłu karczek. Długie rękawy z rozcięciem z guzikiem i mankietem zapinanym na guzik. Lekko zaokrąglony dół. Swobodny fason o prostym kroju zapewniającym wygodę ruchów i tworzącym luźną sylwetkę.",Koszule,1,5
1170739003,Popelinowa koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe4%2F25%2Fe4254bf6b23c9088b4d8a7e6b30590d421e85fc4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Ff7%2Fb8%2Ff7b8ff9a9f6ab0e74a8ac17b2d4ae3f156171309.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z bawełnianej popeliny. Wykładany kołnierzyk, gładka listwa z zapięciem, karczek z tyłu. Normalny fason. Długie rękawy zakończone mankietem z regulowanym zapięciem. Zaokrąglony dół.",Koszule,1,9
1198129003,Koszula z wiskozy Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fef%2F85%2Fef854a01302776677627f9e9ea1bb3e9f69c9071.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F41%2Fa1%2F41a1b99cce678e8eecb0d3f626607dc21911b7e4.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z wiskozy. Wykładany kołnierzyk, klasyczna listwa z guzikami, karczek z tyłu. Normalny fason. Długie rękawy z zapinanym mankietem oraz z rozcięciem i guzikiem zabezpieczającym. Zaokrąglony dół.",Koszule,1,3
977237004,Koszula Easy iron Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F94%2F97%2F9497394ca0c6b3662897fe485c912b219288bc8f.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa5%2F26%2Fa5264f177ab187ad145208258e879c49ec82e752.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"69,99 PLN","Koszula z tkaniny poddanej obróbce ułatwiającej prasowanie. Wykładany kołnierzyk, klasyczny przód, karczek z tyłu, zaokrąglony dół. Długie rękawy z rozcięciem i guzikiem zabezpieczającym zakończone mankietem z regulowanym zapięciem.",Koszule,1,8
1036739005,Koszula oksfordzka Relaxed Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F09%2F70%2F0970af4c87a8311643a00aa78a7269fa2d66b539.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fa9%2F13%2Fa913e1d6543ef465cd25494722562d9423aed9ad.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z bawełny oksfordzkiej. Kołnierzyk z przypinanymi rogami, klasyczny przód, kieszeń na piersi, z tyłu karczek. Długie rękawy z rozcięciem z guzikiem i mankietem zapinanym na guzik. Lekko zaokrąglony dół. Swobodny fason o prostym kroju zapewniającym wygodę ruchów i tworzącym luźną sylwetkę.",Koszule,1,0
875217046,Koszula wierzchnia,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F44%2F12%2F4412c5a91c44bf220d0a58cc328e827b61567264.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F08%2F1b%2F081bb6e3bb497c5a88269228f811d93eb26b088c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Koszula wierzchnia z miękkiej tkaniny. Kołnierzyk, zapięcie na guziki, karczek z tyłu. Na piersi kieszenie z klapką i guzikiem, długie rękawy z zapinanym mankietem.",Koszule,1,1
1170394001,Koszula oksfordzka Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fca%2F76%2Fca7609477c498a5e3cee6e619e404658af3e7571.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1c%2Fb2%2F1cb21305851ba6131b96bf14931b83f53e9c2cb1.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Koszula z bawełny oksfordzkiej. Kołnierzyk z przypinanymi rogami, klasyczny przód, kieszeń na piersi, z tyłu karczek. Normalny fason.  Długie rękawy z rozcięciem i guzikiem zabezpieczającym oraz z zapinanym mankietem.  Lekko zaokrąglony dół.",Koszule,1,4
1201821001,Prześwitująca koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F64%2F5d%2F645da2d21a46c0c52e9a7fe3d1b2d953440d37d6.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F19%2F0f%2F190f16aad1818e29ce296c744a4d2cbf91fb554b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"109,99 PLN","Koszula z delikatnej tkaniny. Normalny fason. Wykładany kołnierzyk, kryte zapięcie na guziki, karczek z tyłu. Długie rękawy z rozcięciem i guzikiem zabezpieczającym zakończone mankietem z regulowanym zapięciem. Lekko zaokrąglony dłuższy tył.",Koszule,1,3
1162901001,Koszula wierzchnia z lyocellu Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fb3%2Fa1%2Fb3a100fd37a6cdaf804a4dc8bccecd7d06b3fcf7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4b%2F4c%2F4b4cfaf3c2db7e66c29acb0b31b37687c01e43a9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"164,99 PLN","Koszula wierzchnia z diagonalu z lyocellu. Normalny fason. Kołnierzyk, zapięcie na guziki i długie rękawy z zapinanym mankietem. Na piersi kieszenie z klapką i z guzikiem. Materiał wykonany z lyocellu jest bardzo miękki, odporny na zagniecenia i pięknie się układa.",Koszule,1,2
1224113001,Koszula wierzchnia w jodełkę Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fda%2Fd1%2Fdad102e8c4e072de7f2e25a9351d52e9345a21d5.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe5%2F2f%2Fe52f492cd7e812d7e6e0a306ddb710ce3fb45b80.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"209,99 PLN","Koszula wierzchnia z grubej tkaniny w jodełkę. Wykładany kołnierzyk, klasyczny przód. Normalny fason, rękawy zapinanym mankietem, kieszeń na piersi i prosty brzeg u dołu.",Koszule,1,8
1127523003,Lniana koszula Regular Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F30%2Fb7%2F30b7b2750b23b8c4f7070fd91d8cfdc2765fa594.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F4f%2F77%2F4f7712292505af958d99fdbfb8413941dbb148ea.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"139,99 PLN","Koszula z przewiewnego lnu. Normalny fason. Wykładany kołnierzyk, klasyczny przód, karczek z tyłu. Długie rękawy z zapinanym mankietem oraz z rozcięciem i guzikiem zabezpieczającym. Zaokrąglony dół. Materiał wykonany z lnu oddycha, wygląda doskonale zarówno wyprasowany, jak i naturalnie pognieciony, a z czasem staje się bardziej miękki.",Koszule,1,7
1083896004,Koszula z bawełnianego diagonalu,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5a%2Ff5%2F5af507b9cab5aa9bb306497b0d664700f9db0b99.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_shirts_longsleeved%5D%2Ctype%5BDESCRIPTIVESTILLLIFE%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F11%2Fb7%2F11b7e5bb97305ee6ec19fa8233dde55b7da317cd.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bmen_shirts_longsleeved%5D%2Ctype%5BDESCRIPTIVEDETAIL%5D%2Cres%5Bm%5D%2Chmver%5B2%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"99,99 PLN","Koszula z miękkiego bawełnianego diagonalu. Wykładany kołnierzyk, klasyczny przód, karczek z tyłu. Luźny fason. Kieszeń na piersi, długie rękawy mają u dołu rozcięcie z guzikiem i zapinany mankiet. Lekko zaokrąglony dół.",Koszule,1,1
1070734004,Koszula wierzchnia Relaxed Fit,https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fec%2F83%2Fec83faf22209340ae3daf488e122fd3ac7b23d03.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F15%2F1b%2F151b086b32cbd669fec41b0588ff0004b3f8a2e0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url%5Bfile%3A%2Fproduct%2Fmain%5D,"147,99 PLN","Luźna koszula wierzchnia w kratę wykonana z miękkiego bawełnianego diagonalu. Kołnierzyk, zapięcie na guziki, karczek z tyłu. U dołu rękawów rozcięcie i mankiet zapinany na guzik. Na piersi kieszenie z klapką i guzikiem, prosty brzeg u dołu.",Koszule,1,9
